text,score,label
她不知道有多邪恶,0.9739333987236023,Negative
这么邪恶的人怎么会这么好心呢？,0.9839136600494385,Negative
抱歉打断一下 我想现在就去13区,0.5770666003227234,Negative
还有 她怎么这么想去...,0.938842236995697,Negative
13区 其他符咒,0.5797940492630005,Negative
她...这东西一定是黑手党派来的,0.9822010397911072,Negative
好吧 既然小玉想去 那我就...,0.7589411735534668,Positive
安排人送她去,0.5420086979866028,Negative
-我是布莱克警长-我是成龙,0.5233733057975769,Negative
你能派人来送小玉回13区吗？,0.956107497215271,Negative
你没事吧 成龙 你听起来很虚弱,0.9179669618606567,Negative
我没事,0.6264438629150391,Positive
只是因为长途旅程和研究,0.7519619464874268,Positive
我没太多时间陪小玉,0.519524335861206,Positive
她那么想去驼鹿游乐园 但是...,0.9528716802597046,Negative
-上车吧 小姑娘-不,0.7452199459075928,Negative
太好了,0.8187772035598755,Positive
羊符咒的魔法是灵魂出窍,0.6615554690361023,Positive
-没错-太好了 那晚安,0.9875405430793762,Positive
还有一件事出窍的灵魂可以穿墙而过,0.7058051228523254,Positive
但别人看不见他们 也听不见,0.9406429529190063,Negative
除非他们进入别人的梦境,0.5411304235458374,Negative
梦境 我懂了,0.9009870886802673,Positive
还有一件事 你忘记扫地了,0.8645752668380737,Negative
快点 快扫啊 龙叔,0.9615755081176758,Positive
太好了,0.8187772035598755,Positive
-龙叔 你能看到我吗？-别说话 小玉 我正在扫地,0.7158210277557373,Negative
成龙,0.6620670557022095,Negative
龙叔 听我说 你现在正在做梦,0.5458425879478455,Positive
没有 我正在扫火车,0.9790897369384766,Negative
不是吧,0.9971042275428772,Negative
发生什么了,0.7602744102478027,Negative
喂 站住,0.8365505933761597,Negative
你在做梦 还在梦游,0.5926580429077148,Negative
我没有梦游,0.6139960289001465,Positive
停下来,0.8110408782958984,Negative
龙叔 你在做梦 但我是真实的,0.9529887437820435,Positive
我用了符咒 我成了鬼魂,0.9962687492370605,Negative
但当我想回到自己身体里的时候,0.6818103790283203,Negative
坏人们拿走了符咒,0.905882716178894,Negative
还利用我的身体回到13区去偷其他符咒,0.7059956789016724,Negative
你得阻止我,0.7701261043548584,Negative
我是说 在梦境之外的那个我,0.744002103805542,Positive
梦 这太疯狂了 小玉 你太疯狂了,0.9433146715164185,Negative
如果我很疯狂,0.6338139772415161,Negative
那没穿裤子的你又是如何呢？,0.8650375008583069,Negative
什么？,0.7566688656806946,Negative
我可以证明一切 龙叔,0.926953136920929,Positive
看看盒子 符咒已经不见了,0.872640073299408,Negative
现在就醒过来吧,0.7925588488578796,Positive
我做的梦其实不是梦 小玉说得没错,0.804445207118988,Positive
我真聪明,0.5678523778915405,Negative
那符咒在哪呢,0.8716174960136414,Negative
在小玉那 不对 之前在小玉那,0.9845961928367615,Negative
这听起来很疯狂 但是...,0.5517480969429016,Negative
小玉拿走了符咒,0.6568449139595032,Negative
然后她的灵魂出窍,0.9131050109863281,Negative
现在有一个魔鬼侵占了她的身体,0.8537730574607849,Positive
没错,0.5850009322166443,Positive
羊符咒带来了一只披着羊皮的狼,0.5384291410446167,Positive
你去找小玉 我去找除掉狼的办法,0.6513925194740295,Negative
去吧 老爹,0.5801684856414795,Positive
就是这了 小玉,0.9620211720466614,Negative
我知道这样做不太好但你还是得戴上这个,0.5042166709899902,Negative
你好呀 13区,0.9520964026451111,Positive
好了 你可以看了,0.9152860641479492,Positive
（驼鹿游乐园）,0.6587563753128052,Negative
我听说你一直想来这儿,0.8742968440055847,Positive
-我是布莱克警长-布莱克警长,0.7898340821266174,Positive
相信我 你现在很危险 小玉是魔鬼,0.9175328016281128,Negative
我知道她很难搞定 但是 魔鬼？,0.5919615626335144,Positive
笑一笑,0.9425036907196045,Positive
等会我就一口吃掉你的灵魂,0.5495520234107971,Positive
驼鹿游乐园即将关闭 请大家离开...,0.9129984378814697,Negative
-终于结束了-你说什么？,0.9902522563934326,Negative
-想要吃甜筒吗？-布莱克警长 离她远点,0.6516833901405334,Negative
你来了 成龙,0.7219871878623962,Positive
她不是真的小玉,0.995298445224762,Negative
羊符咒的魔法让她成了一只羊,0.6725309491157532,Negative
不是 我是说...我来证明,0.8600938320159912,Negative
这只驼鹿叫什么 快说,0.635254979133606,Negative
给你个提示 第一个字是马,0.8876938819885254,Negative
你不知道它叫什么 是吧,0.8023831844329834,Negative
你是魔鬼 你就是魔鬼,0.9972301125526428,Negative
成龙 看起来你需要睡会儿,0.8483313918113708,Negative
-你到底是谁-来干掉你的人,0.6656270623207092,Negative
小玉 住手,0.9640740752220154,Negative
住手 不然我要打你屁股了,0.9430727958679199,Negative
如你所想 这不是我的身体,0.9992683529853821,Negative
太弱了吧,0.9947378039360046,Negative
我才不弱,0.799667239189148,Negative
（梅尔文疯人院）,0.5248665809631348,Positive
不是吧,0.9971042275428772,Negative
快过来,0.8976326584815979,Positive
你要...喂 停下,0.8651633858680725,Negative
你这样不公平,0.9955061674118042,Negative
-我很忙-成龙 我找到办法了,0.585796058177948,Positive
特别好的办法 让小玉来接电话,0.8216047883033752,Positive
-你的电话-喂？,0.9725750088691711,Negative
不要,0.9955495595932007,Negative
我又被困住了,0.9401748776435852,Negative
该死的魔法,0.936201274394989,Negative
圣主 这么快就回来了？,0.8767776489257812,Positive
没拿到符咒吗？,0.8157918453216553,Negative
-小玉？-我来了 龙叔,0.8013737201690674,Positive
我回来了,0.8123513460159302,Positive
小玉 我们失去了一个符咒,0.6865878105163574,Negative
是因为我 我知道,0.5093845725059509,Negative
但我想也是因为你,0.7161419987678528,Negative
13区的其他符咒才能安全保存,0.7202925086021423,Positive
酷 那我们再坐一次这个？,0.9930123686790466,Positive
-嘿 成龙-嗯？,0.8283244967460632,Positive
-你有欣赏的人吗？为什么欣赏呢？-我欣赏很多人啊,0.9489396214485168,Positive
史蒂芬斯皮尔伯格 乔治卢卡斯他们都是天才,0.7890069484710693,Negative
他们很会用计算机 用特效,0.8184249997138977,Negative
不像我这么传统,0.9696977734565735,Negative
你懂的 我是跳真车 让自己受伤,0.982093334197998,Negative
他们可以用假人 还可以用恐龙,0.9790714979171753,Negative
我觉得他们真的很...,0.9914243221282959,Negative
他们...总之我很欣赏这些人,0.8797481656074524,Positive
安德鲁 快来看我从未见过如此之物,0.7663968801498413,Negative
你见过的 尼尔森,0.9547896385192871,Negative
-这就是只乌龟-不是 你看这儿,0.9988625049591064,Negative
它的壳上镶了个东西,0.8304701447486877,Negative
天呀 你觉得这是什么,0.9981594681739807,Negative
深呼吸,0.5972737073898315,Negative
气流传到你的指尖 再流向脚趾,0.5197629928588867,Negative
然后我的脚丫踢向坏蛋的鼻子,0.9795291423797607,Negative
怎么啦 他活该,0.9841914176940918,Negative
要守规矩哦 小玉,0.7811803221702576,Negative
但我想跟你一样身手矫健呀,0.8771042823791504,Positive
别着急,0.6311262249946594,Negative
稳扎稳打必得胜,0.8870601058006287,Positive
-又是中国谚语-希腊的哦,0.5198467969894409,Positive
有一个龟兔赛跑的故事,0.5412671566009521,Positive
从前...你干什么去,0.982265830039978,Negative
吃早饭 快来呀,0.9653028249740601,Positive
-早上好 阿龙-你好 凯文,0.6290947198867798,Positive
-今天肯定是个晴天-希望如此,0.9692890048027039,Positive
以下是今日天气预报,0.8330795764923096,Positive
港湾地区晴天 最高气温华氏85度,0.8958730697631836,Positive
-早上好 小玉-你好 卡洛斯,0.5365927815437317,Positive
现在播报地方新闻,0.8088815212249756,Positive
这个大家伙叫伊索,0.5223707556724548,Negative
现在可是加拉帕戈斯群岛的明星动物,0.5954734086990356,Positive
住在港湾区水族馆,0.6954657435417175,Positive
乌龟 你的壳怎么这么黑,0.8930162787437439,Negative
奇怪的是 水族馆专家注意到,0.7614755630493164,Negative
它的龟壳上嵌着个无人知晓的东西,0.8241196870803833,Negative
乌龟 兔子？,0.9974784255027771,Negative
龙叔！,0.9859604835510254,Positive
-怎么了？-看那,0.9673044085502625,Negative
-不 我不会让你养狗的-我刚看到了一个符咒,0.976350724697113,Negative
就在水族馆的乌龟身上,0.9970979690551758,Negative
它像兔子一样 有两只长耳朵,0.9186684489250183,Positive
-你是说乌龟？-不是啦 是符咒,0.9874633550643921,Negative
十二生肖里确实有兔子 我去查查,0.6483278870582581,Positive
-好耶-你得待在学校,0.5959299206733704,Positive
-停下-瓦龙 你穿这身新衣服真精神,0.8579164743423462,Positive
倒回去,0.9855868816375732,Negative
特鲁,0.7441164255142212,Negative
我就那样独自开飞机 没有副驾驶,0.9803174734115601,Negative
龙叔挂在机尾 摇摇欲坠,0.9947307109832764,Negative
身上连降落伞都没有,0.9973745346069336,Negative
我看那条蛇也在那里吧,0.8559145331382751,Negative
-那条蛇 它在纽约呢-小玉,0.8432328104972839,Negative
你来回答这个问题,0.8334444165229797,Positive
老师 是最后这道还是上一道,0.9767747521400452,Positive
你如果专心听讲 就知道是哪题,0.9805293679237366,Positive
我看今天要给你额外布置作业了,0.6508551836013794,Positive
可以自己选题目吗？,0.5155220627784729,Positive
这是兔子符咒,0.9790571928024292,Negative
关键是怎么把它拿下来,0.5429816246032715,Positive
不用担心会伤害龟壳,0.6296929121017456,Positive
它坚固得很,0.7972251772880554,Positive
小姑娘 这地方不能进来,0.9967412352561951,Negative
小姑娘？,0.8694373369216919,Negative
小玉 你应该在家待着不然怎么叫家庭作业,0.989250659942627,Negative
我这可是正当研究我要做一个乌龟的报告,0.9412183165550232,Negative
小玉 乌龟身上真有一个符咒,0.8004278540611267,Positive
不过既然你在电视上看到了黑手党肯定也一样,0.7210783958435059,Negative
坏蛋也看...,0.8766772150993347,Negative
电视吗,0.9077034592628479,Positive
-成龙-快跑 带上小玉,0.6293120980262756,Negative
龙叔！,0.9859604835510254,Positive
（出口）,0.7906343340873718,Negative
这就是我的额外作业,0.8261907696723938,Negative
放开我,0.7849805355072021,Negative
龙叔 乌龟,0.8040284514427185,Negative
龙叔 我们怎么办,0.7700910568237305,Positive
嘿 等等我,0.8775141835212708,Positive
-等等我-我会让他招的,0.6876453757286072,Negative
记住我说的 稳扎稳打必得胜,0.7651304602622986,Positive
我自有主意,0.6858822107315063,Positive
现在我们边看边学,0.9379196763038635,Positive
圣主 为了找这些符咒,0.8495804667472839,Positive
我自掏腰包 花了大价钱,0.9851282238960266,Negative
可到目前为止 我可是分文未进,0.9874436259269714,Negative
等你们把十二个符咒集齐,0.8673911094665527,Positive
秦始皇的遗失宝藏,0.8352890014648438,Positive
会让你赚一万倍回来,0.9245992302894592,Positive
这宝藏只是传说而已,0.9293904900550842,Negative
你在怀疑吗,0.9754183888435364,Negative
要有耐心 瓦龙,0.9937335848808289,Negative
稳扎稳打必得胜,0.8870601058006287,Positive
瓦龙 我们已经拿到符咒了,0.9783313274383545,Positive
还有那只乌龟,0.7110719084739685,Negative
你们手上有乌龟？,0.9984129667282104,Negative
成龙露面了 我们费了一番功夫,0.6328852772712708,Negative
准备绕道,0.6591790318489075,Negative
我认识一个人 他一定会出高价,0.8561793565750122,Negative
买这只乌龟的,0.9801775217056274,Negative
老大不愧是老大,0.9793004393577576,Positive
又来电了,0.5043371915817261,Positive
喂,0.8692213892936707,Positive
拉苏啊,0.9777602553367615,Negative
-抱歉兄弟-别说了 我要搭车,0.6294203400611877,Positive
你在哪？,0.6043943166732788,Positive
我会找到的,0.857135534286499,Negative
他准备和其他人碰头,0.7991408705711365,Negative
-好啊 现在动手吗-你声音小点 小心被发现,0.8557347655296326,Negative
这次可别落下我,0.6390116810798645,Negative
快上车,0.8171920776367188,Positive
-你干嘛-小玉,0.8386238813400269,Negative
老爹,0.7309742569923401,Positive
在学校怎么样,0.5227723121643066,Positive
好得很,0.9188356995582581,Positive
好得很,0.9188356995582581,Positive
还有件事 成龙找到兔子符咒没,0.7901422381401062,Negative
我不是小玉,0.9667675495147705,Negative
我是兔子国的强大统治者,0.8459734916687012,Positive
我必须完成我的使命,0.8362947106361389,Negative
不然宇宙就要崩塌了,0.7451203465461731,Positive
快放我下车,0.6522709727287292,Negative
嗓子可真遭罪,0.9978448152542114,Negative
我们势单力薄,0.6626942753791809,Positive
你不是要写报告吗,0.6486977338790894,Negative
我的报告需要乌龟呀,0.9815800786018372,Negative
各位,0.8588905334472656,Positive
你是卡尔尼沃吗,0.8851301074028015,Negative
尼沃尔,0.9174035787582397,Positive
卡尔尼沃尔博士正是本人,0.8713603615760803,Positive
这个尼沃尔是什么人啊,0.97182297706604,Negative
想必这就是我的朋友瓦龙,0.7857048511505127,Positive
所说的那件货物,0.9301083087921143,Negative
没错,0.5850009322166443,Positive
你将会成为极品标本 对吗？,0.9484040141105652,Positive
钱呢,0.9089361429214478,Negative
鲍里斯 给他钱,0.8597510457038879,Negative
-一起吃晚餐吧-谢谢 不必了,0.6687650084495544,Negative
我们有道美味佳肴,0.9529081583023071,Positive
稀有罕见 几乎绝味,0.9945603013038635,Negative
乌龟汤,0.7330236434936523,Negative
他要吃了伊索？,0.7063552737236023,Negative
他要吃了伊索,0.6349886655807495,Negative
你确定不来？,0.9920095205307007,Negative
是的 我们要把这东西拿给瓦龙,0.949980616569519,Negative
特鲁拿着符咒,0.8734128475189209,Positive
他要吃了伊索,0.6349886655807495,Negative
它越早进厨房,0.7160443663597107,Positive
就能越快进我嘴,0.5192400813102722,Positive
在这等着,0.9298809170722961,Positive
龙叔 你要去哪,0.7603046894073486,Positive
-跟着符咒-伊索怎么办,0.9918815493583679,Negative
你可以研究个别的做报告,0.9655892848968506,Positive
这跟报告无关,0.9801628589630127,Negative
如果我们什么也不做,0.902365505695343,Negative
伊索就要成为那怪人的晚餐了,0.8787725567817688,Negative
拿到符咒后 我们就采取行动,0.9735676050186157,Positive
-跟着我-你从来都不让我跟着你,0.8420050144195557,Negative
伊索现在情况危急,0.5296317934989929,Negative
小玉 我们不知道这符咒有什么用,0.7695169448852539,Negative
如果黑手党拿到它 人们会有危险,0.7110438346862793,Negative
所以长得像老爹的东西被吃了你就无所谓了？,0.7498227953910828,Negative
你的脑瓜里都在想些什么啊,0.6271580457687378,Positive
成龙,0.6620670557022095,Negative
我听见你声音了,0.6972007155418396,Positive
废了他,0.9925049543380737,Negative
-嘿-抓住他,0.7190929651260376,Positive
-老爹-在哪？,0.8373390436172485,Negative
特鲁,0.7441164255142212,Negative
小心点 它会让你变成巧克力兔子,0.9860154390335083,Negative
你怎么会那么快？,0.8571405410766602,Negative
感觉精力十足啊,0.9993582367897034,Positive
鲍里斯 你上周做的炖海牛,0.7999122142791748,Positive
可谓美味至极,0.9711700081825256,Positive
还有那道蚕豆烧秃鹰,0.5983818173408508,Positive
好吃得要命,0.9900496006011963,Positive
别忘了加胡萝卜,0.7412041425704956,Positive
我在书房等你,0.9469177722930908,Positive
究竟谁才是巧克力兔子,0.7464444041252136,Negative
特鲁身手真快啊,0.9893731474876404,Positive
（油）,0.7614344954490662,Negative
-他冲过来了...-不要啊,0.9893434047698975,Negative
小玉？,0.8502992987632751,Negative
小玉！,0.6924582123756409,Positive
快啊,0.9382451772689819,Positive
（关 小火 中火 大火）,0.9244808554649353,Negative
停手,0.5616915822029114,Negative
求求你了,0.6967748999595642,Positive
一个小毛贼,0.9983454942703247,Negative
放了伊索 你这吃乌龟的变态,0.9948881268501282,Negative
多可爱的小孩呀,0.9629427194595337,Positive
配上蛋黄酱一定很美味吧,0.9146195650100708,Positive
对吧 鲍里斯,0.8035871982574463,Negative
什么？,0.7566688656806946,Negative
逗你呢 小公主,0.6015979051589966,Positive
我的胃很挑剔 小孩子太平淡无奇了,0.9687941074371338,Negative
把她关起来继续准备晚餐 我饿的要抓狂了,0.6032007336616516,Negative
小玉,0.8620415925979614,Negative
我怎么...,0.9258012175559998,Negative
-小玉-龙叔 我在这,0.8497551679611206,Positive
你怎么这么快就到这了,0.525865375995636,Positive
现在我们去救乌龟,0.7723358869552612,Negative
看到没 稳扎稳打必得胜,0.8936625123023987,Positive
你跑得比兔子还快,0.5313892960548401,Positive
我有点糊涂了,0.5004335641860962,Positive
别费脑筋了,0.9474621415138245,Negative
瓦龙 你的手下应该去找符咒,0.5807618498802185,Negative
而不是倒卖动物,0.9917798638343811,Negative
如果你认真考虑,0.6959443092346191,Positive
我先前的提议 也许这些都不会...,0.5558770895004272,Negative
他还会喷火,0.9307717084884644,Negative
圣主 我向你保证我们一定会找回兔子符咒,0.9145468473434448,Positive
对极了,0.8566043972969055,Positive
该打烊了,0.8518103361129761,Negative
快动啊,0.9098413586616516,Positive
咱们快走,0.7382670640945435,Positive
（豆蔻 胡椒 辣椒）,0.6772841215133667,Negative
怎么啦 博士,0.6488944292068481,Positive
什么情况 你怎么...,0.9363028407096863,Negative
我要我的晚餐,0.8939849138259888,Negative
快跑,0.9532967209815979,Positive
欢迎,0.7062005996704102,Negative
我手上没有,0.9142541289329529,Negative
加油,0.7955317497253418,Positive
谁要吃剩饭？,0.9979413151741028,Negative
得了吧 一只旋风乌龟？,0.9985963702201843,Negative
比兔子还快呢,0.7819227576255798,Negative
-不可能-可能,0.9951021671295166,Negative
那个壮如牛的家伙也在吧,0.6065331101417542,Positive
牛战士嘛 他没在,0.8576818704605103,Negative
我在墨西哥开飞机那次他在,0.9903663396835327,Negative
（艾利克斯 九岁）,0.5786827802658081,Negative
龙叔 你爱看电视吗,0.9935368895530701,Positive
当然 我从电视上学到很多东西,0.9259275197982788,Positive
我的英语也是看电视学来的,0.9223080277442932,Negative
我喜欢看教育频道,0.9379021525382996,Positive
即使看动画片也能学到东西 我看电视,0.8362392783164978,Positive
我待在香港,0.8938970565795898,Positive
就能看到美国,0.607062578201294,Positive
南非或者欧洲甚至所有地方发生的事,0.5060513615608215,Negative
学到很多我之前不知道的东西,0.9882727265357971,Positive
甚至训练时我都看电视电视就是我的老师,0.9559024572372437,Positive
我爱电视,0.737200915813446,Positive
给我点钱 蠢货,0.9994550347328186,Negative
但是今天吃炸鱼条,0.6747843027114868,Positive
我妈说我需要蛋白质,0.9614576101303101,Positive
没脸还吃什么饭,0.9967132806777954,Negative
太可怕了,0.8944987058639526,Negative
超级恶霸又欺负人了,0.9827666282653809,Negative
嘿 铁牛,0.9578981399536133,Positive
放开他,0.7732470631599426,Negative
滚开 小虾米,0.6378706097602844,Negative
小虾米？,0.9951391220092773,Negative
别在意 小玉,0.9958682060241699,Negative
把午饭钱放下 铁牛,0.5497261881828308,Negative
嘿 钱够把炸鱼条和派都买了了,0.992780864238739,Positive
这肯定很痛,0.9080207347869873,Negative
我妈常说不要打女生,0.8169782161712646,Negative
但你让我破例了,0.9378798007965088,Negative
谢谢你的警告 铁牛,0.8248320817947388,Negative
我可是学过武术的 专门打人屁股,0.9629872441291809,Negative
-行吧-闭嘴 小柱,0.7842792868614197,Negative
上啊 你要怎么做 小虾米？,0.961717426776886,Negative
虾米小姐今天就要教训教训你,0.7829561829566956,Negative
-耶 太棒了小玉-干得好 小玉,0.9865241050720215,Positive
发生什么了？,0.6444897651672363,Negative
小玉痛扁了铁牛一顿,0.9905627965927124,Negative
哈特曼老师 听我解释,0.9924606680870056,Positive
或许该跟你的监护人聊聊了 小姐,0.7758775949478149,Positive
你联系不上龙叔的 他在出公差,0.5915254950523376,Negative
这能改善毛孔,0.9805435538291931,Positive
-龙符咒在我手上了-再见成龙,0.6228364706039429,Positive
别挨烫 大红人,0.9362779855728149,Negative
倒霉倒霉 太倒霉了,0.9983844757080078,Negative
真倒霉,0.9990352392196655,Negative
瓦龙 龙符咒在哪,0.7725484371185303,Positive
圣主 我的手下正在找,0.9051361083984375,Positive
你的手下都不知道自己在哪,0.9159466028213501,Negative
我很惊讶 你居然这么无能,0.9978219270706177,Negative
我会让您大吃一惊的,0.9626606106758118,Negative
瓦龙 注意你的脾气,0.8915444016456604,Negative
那个巨型草坪装饰物也太狂了,0.6406916975975037,Negative
瓦龙 你看,0.7727173566818237,Negative
你居然成功了？,0.8176149129867554,Negative
不敢相信,0.9963900446891785,Negative
-你不激动吗？-我高兴死了,0.6163281202316284,Positive
这就是魔法龙的威力,0.8354877829551697,Positive
瓦龙的手下带着龙符咒跑了,0.7302685976028442,Positive
你没跟上去吗 我们能趁机找到瓦龙,0.6304463148117065,Negative
我忙着逃命呢,0.8058207631111145,Negative
布莱克警长 黑手党拿到了龙符咒,0.9819388389587402,Positive
如果他们发现了符咒的魔力,0.8405611515045166,Positive
我不该说〝魔力〞的 是吧,0.7713469862937927,Negative
龙叔！,0.9859604835510254,Positive
我好想你 你今天看起来过得很糟,0.8987462520599365,Positive
给你倒杯茶吧 再来点饼干？,0.9901913404464722,Negative
买双新鞋？,0.5264984369277954,Positive
小玉 你干了什么？,0.9729985594749451,Negative
小玉在学校闯祸了,0.9583690166473389,Negative
给我倒杯茶吧 谢谢,0.654509961605072,Negative
还有一件事 你这地方太大了,0.8690166473388672,Positive
我走了半天才找到卫生间,0.9831147193908691,Negative
老爹 你怎么在这？,0.9822536110877991,Negative
房东让我这三天不要呆在店里,0.932956337928772,Negative
说店里要喷药驱虫,0.9929513335227966,Negative
驱虫 踩死不就行了,0.9267563223838806,Negative
好吧 13区这要处理点家庭事务,0.8298746943473816,Positive
小玉 你在学校闯的什么祸？,0.5465753078460693,Positive
哈特曼老师只是想和你谈谈,0.994575023651123,Positive
没什么大不了的,0.5941389203071594,Negative
警长 美国铸币局遭到袭击,0.518151581287384,Positive
给我接入他们的监控,0.8003197908401489,Positive
我还想喝茶呢,0.5825885534286499,Negative
是瓦龙,0.9976810216903687,Negative
出发,0.9077431559562683,Positive
我们走,0.5326135754585266,Positive
小玉 你可不是特工,0.7131327986717224,Negative
而且我们之前约好了 记得吗,0.8329256772994995,Positive
刚印出来的新钱,0.6777861714363098,Negative
怎么了 洗衣机可只收硬币,0.8038597702980042,Negative
来人了,0.9010910391807556,Positive
瓦龙,0.9622591733932495,Negative
黑手党要跟您挥手告别了 布莱克警长,0.6266561150550842,Negative
成先生 这不是小玉第一次闯祸了,0.9484506845474243,Negative
她在体育馆吊灯上荡秋千,0.7229543328285217,Positive
用梯子踩高跷,0.9722816944122314,Negative
用消防水管爬楼,0.9728030562400818,Negative
这不跟阿龙一样,0.9909736514091492,Negative
他让我想到黑猩猩,0.5518101453781128,Positive
老爹,0.7309742569923401,Positive
我不知道小玉从哪学会打架的,0.8755859136581421,Negative
-阿龙教的 他教得可好了-老爹 别说了,0.5897640585899353,Negative
哈特曼老师 我保证,0.9810876846313477,Positive
我教小玉武术是为了管教她,0.9306254982948303,Negative
而不是教她去…,0.7642227411270142,Negative
武术 类似空手道吗？,0.5904750227928162,Negative
功夫是最好的自卫术,0.5033533573150635,Negative
人的整个身体就变成了秘密武器,0.5202935934066772,Positive
成先生 显然你没有管教好小玉,0.9774848818778992,Negative
所以我得管教她了,0.976915717124939,Negative
罚我一周留校察看？,0.9323567152023315,Negative
真可恶,0.9950443506240845,Negative
小玉 现在你应该能记住了,0.7309078574180603,Negative
避免战争才是最大的胜利,0.889297604560852,Positive
除非是对虫子宣战,0.8559299111366272,Negative
是的 但你要控制自己的脾气,0.6297722458839417,Negative
但是铁牛骂我是〝小虾米〞,0.9225243330001831,Negative
我是成龙,0.7752511501312256,Negative
糟了,0.9981282353401184,Negative
（总医院）,0.5073450803756714,Negative
医生说 他活下来算走运了,0.9787502288818359,Positive
瓦龙用了一种先进的爆炸装置,0.6081963181495667,Positive
很强大的武器,0.9526905417442322,Positive
是龙符咒,0.8368648886680603,Positive
谁送的花？,0.5758123993873596,Positive
〝瓦龙〞,0.9627687335014343,Negative
阿龙 冷静一点,0.8578959703445435,Positive
很抱歉,0.9098756909370422,Negative
刚刚没控制住我的怒火,0.766895592212677,Negative
瓦龙 你牛〝炸〞了,0.9775291681289673,Negative
这是个双关,0.7430287003517151,Negative
嘿 会不会有古龙在找符咒啊？,0.7671276330947876,Positive
可惜 这个符咒让我们赚大钱了,0.9893933534622192,Positive
再干一票吗 瓦老大？,0.6820536851882935,Negative
让我们干票大的,0.849138081073761,Negative
嘿 小玉,0.5145434141159058,Negative
避免战争才是最大的胜利,0.889297604560852,Positive
避免战争才是最大的胜利,0.889297604560852,Positive
别打我,0.9929258823394775,Negative
你不是来报复我的吗？,0.9753738045692444,Negative
我想让你教我打人屁股的武术,0.9965842962265015,Negative
然后你再去欺负别人 想得美 铁牛,0.8480521440505981,Negative
学武术是为了找寻内心的力量 从而学会自控,0.6587691307067871,Negative
那我更要学了 我没有自控力,0.9926241636276245,Negative
真的,0.9822797179222107,Negative
排除心中杂念,0.8444325923919678,Negative
这里毫无隐私可言,0.9938111901283264,Negative
我把包子放冰箱里 然后被别人吃了,0.7667864561080933,Negative
集中注意力呼吸,0.8813631534576416,Positive
慢慢地深呼吸,0.5667745471000671,Negative
还有一件事,0.5538066625595093,Negative
你的朋友布莱克警长怎么样了,0.5475992560386658,Positive
我要出去透透气,0.5972054600715637,Negative
一名打扮讲究的男性炸毁了一辆大卡车,0.8507565855979919,Negative
-在哪？-印第安纳州科里登旁的64号公路,0.5285037159919739,Negative
那离肯塔基州诺克斯堡非常近,0.6616944670677185,Positive
也就是美国金库,0.6384443044662476,Negative
出发,0.9077431559562683,Positive
我也去,0.5786424279212952,Positive
龙叔 你不是特工,0.6717973351478577,Positive
你是考古学家 对吧？,0.5695223212242126,Negative
我知道 小玉,0.7393436431884766,Negative
我只是去找回一个符咒,0.9132021069526672,Negative
怒火影响了他的判断,0.6741942763328552,Negative
我发现了,0.9348357319831848,Negative
什么情况？,0.5426636934280396,Negative
这里是禁区,0.9869280457496643,Negative
我有公务在身 让我跟你的长官说话,0.6520354747772217,Negative
-你是哪个部门的？-13区,0.6075242757797241,Positive
什么？,0.7566688656806946,Negative
鼠洞被太阳照到的那侧 草更绿,0.852512776851654,Positive
这玩意一直在那吗,0.9945900440216064,Negative
我不知道,0.6723581552505493,Negative
特鲁快点抬 腿使劲,0.7379605174064636,Negative
可惜布莱克警长今天没法来了,0.9841062426567078,Positive
我理解 他得去看医生,0.785350501537323,Negative
看医生,0.5951405763626099,Positive
是成龙,0.807165265083313,Negative
成龙,0.6620670557022095,Negative
我们终于见面了,0.9880837798118591,Positive
很高兴认识你,0.8067754507064819,Positive
还在等待许可,0.9316069483757019,Negative
布莱克警长算走运,0.9722946286201477,Positive
练多了 我的准头也变好了,0.9798303842544556,Positive
瓦龙 你还想要其他符咒对吧？,0.627183198928833,Negative
-接着说-我们做笔交易吧,0.7538561224937439,Negative
我会告诉你13区在哪,0.7654829621315002,Negative
这玩意一直在那吗,0.9945900440216064,Negative
小虾米 怎么跑了,0.5235517621040344,Negative
我在努力控制脾气了,0.9826498031616211,Positive
你要尊重老人,0.539767324924469,Positive
老爹 你怎么驱虫的,0.9553015232086182,Negative
这样,0.885564386844635,Negative
还有一件事,0.5538066625595093,Negative
嘿 大坏蛋,0.9964351654052734,Negative
看招 重型机械冲击,0.8270766139030457,Negative
小玉,0.8620415925979614,Negative
你好 我在学开车,0.9480741024017334,Positive
老爹 你来干嘛？,0.8938121199607849,Negative
确保你别发火 别做傻事,0.9189212918281555,Negative
干得好 老爹,0.9933431148529053,Positive
瓦龙 你在哪,0.5060673356056213,Positive
瓦龙？,0.9819159507751465,Negative
出事了,0.9484701752662659,Negative
找到瓦龙,0.7666933536529541,Negative
找到我的符咒,0.5201970338821411,Negative
在这等着,0.9298809170722961,Positive
小玉,0.8620415925979614,Negative
但是瓦龙还掌握着龙的魔力,0.9123960733413696,Positive
龙叔怎么可能打得过他？,0.8614566326141357,Negative
通过避免战斗,0.6087582111358643,Negative
成先生 你真是为金子拼命了,0.7864503264427185,Positive
但你在白费力气 傻子,0.997512936592102,Negative
你知道吗 瓦龙,0.8336887359619141,Negative
我在想 这金子值多少钱？,0.9522940516471863,Negative
够付一场儿童乐园之旅吗,0.9786917567253113,Negative
你会为此付出代价的,0.9676869511604309,Negative
